review_text,label_kualitas_produk,label_harga,label_kualitas_pengiriman,label_kepuasan_pelanggan,source
"HARUS DIBILANG, BIASA SAJA SIH, TIDAK TERLALU PUAS TIDAK TERLALU KECEWA. FYI, HARGA CUKUP, TIDAK BERLEBIHAN",2,2,2,2,synthetic
"Overall Parfum ini beneran enak banget wanginya, tahan lama. Sedangkan Pengiriman lambat banget, tidak sesuai estimasi sama sekali Recommended!",0,2,1,2,synthetic
"Review jujur: Lumayan cepat, packaging oke lah. Tapi Aromanya benar-benar enak, kualitas tidak perlu diragukan. Tapi Harganya pas banget, tidak terlalu mahal tidak terlalu murah Kecewa.",0,0,2,2,synthetic
"Real review: Terlalu kemahalan, tidak worth sama sekali. Untuk Produk tidak original, kayak tiruan murahan. Untuk Kurir tidak amanah, barang ditaruh sembarangan Terima kasih.",1,1,1,1,synthetic
"Real review: Harganya terjangkau banget untuk kualitas segitu. Sementara Pengiriman sangat cepat, packaging standar tinggi. Sementara Happy banget, tidak menyesal beli produk ini Sekian review dari saya.",1,0,0,0,synthetic
"Sampai dalam kondisi mulus, pengiriman tepat waktu. Soal Kalau harga segitu harusnya kualitasnya lebih baik. Soal Biasa saja sih, tidak terlalu puas tidak terlalu kecewa. Soal Parfumnya lumayan, bisa dipakai sehari-hari GBU!",2,1,0,2,synthetic
"Terus terang, Sangat tidak puas, komplain tapi tidak direspons. FYI, Pengiriman sangat lambat, sampai seminggu baru tiba. FYI, Parfumnya bagus, packaging mewah, cocok buat hadiah",0,1,1,1,synthetic
"Pengalaman saya: Kecewa banget, tidak worth it sama sekali. Dari segi Botol cantik dan elegan, parfumnya enak banget dipakai. Dari segi Harga sesuai kualitas, tidak mengecewakan. Dari segi Packing super aman, dikemas dengan bubble wrap tebal Mantap pokoknya!",0,0,0,1,synthetic
"Review jujur: Beli lagi lagi dan lagi, selalu puas. Harganya mahal banget untuk kualitas yang biasa aja. Parfumnya wangi banget, tahan lama seharian. Sampai dalam kondisi mulus, pengiriman tepat waktu Semoga berguna.",0,1,0,0,synthetic
"menurut saya, harganya terjangkau banget untuk kualitas segitu. tidak seperti yang diiklankan, kualitas jauh di bawah ekspektasi kecewa.",1,0,0,0,synthetic
"Real review: Pengiriman mengecewakan, tracking tidak update berhari-hari. Sementara Harganya standar, tidak murah tidak mahal. Sementara Cukup memuaskan, tidak lebih tidak kurang",0,2,1,2,synthetic
"HARGA 200 RIBUAN TAPI KUALITAS PREMIUM, MANTAP. DARI SEGI AROMANYA BENAR-BENAR ENAK, KUALITAS TIDAK PERLU DIRAGUKAN. DARI SEGI KURIR TIDAK AMANAH, BARANG DITARUH SEMBARANGAN. DARI SEGI PUAS BANGET, LANGSUNG REPEAT ORDER 5 BINTANG LAYAK!",0,0,1,0,synthetic
"Overall Packing biasa, cukup aman, Beneran worth it banget, kualitas parfum sangat bagus, Sangat terjangkau, bisa beli beberapa varian sekaligus, Kecewa berat, tidak sesuai ekspektasi",0,0,2,1,synthetic
"Tidak seperti yang diiklankan, kualitas jauh di bawah ekspektasi. Soal Worth it banget, harga murah tapi kualitas oke. Soal Kecewa parah, tidak beli lagi di sini. Soal Kurir cepat, packing double bubble wrap sangat aman",1,0,0,1,synthetic
"update: parfumnya wangi banget, tahan lama seharian. oh ya, packing berlapis, botol parfum aman tidak retak. oh ya, cukup memuaskan, tidak lebih tidak kurang recommended!",0,0,0,2,synthetic
"pengalaman saya: sampai tepat waktu, packing cukup memadai. soal harga tidak sesuai dengan kualitas yang didapat gbu!",2,1,2,1,synthetic
"Sangat kecewa, tidak akan beli lagi. Tapi Aroma parfumnya premium, seperti parfum mahal padahal terjangkau. Tapi Sangat worth it, harga tidak tipu. Tapi Pengiriman sangat lambat, sampai seminggu baru tiba 5 bintang layak!",0,0,1,1,synthetic
"Update: Harga tidak bersahabat, susah beli rutin. Oh ya, Menyesal banget beli produk ini. Oh ya, Wangi cukup enak, tapi tidak sampai wow. Oh ya, Lumayan cepat, packaging oke lah GBU!",2,1,2,1,synthetic
"Review jujur: Wangi parfumnya juara banget, tidak mengecewakan. Btw Kecewa banget, tidak worth it sama sekali. Btw Tiba lebih cepat dari estimasi, packing sangat baik",0,0,0,1,synthetic
"Happy banget, tidak menyesal beli produk ini. Sedangkan Kualitas kelas atas, wanginya soft dan feminin. Sedangkan Dapet diskon lumayan, jadi tambah worth it",0,0,1,0,synthetic
"Setelah dicoba: Packing buruk, botol parfum retak saat diterima. Oh ya, Tidak puas sama sekali, rugi waktu dan uang",1,1,1,1,synthetic
"Packing berlapis, botol parfum aman tidak retak. Parfumnya top markotop, aroma berkelas. Happy banget, tidak menyesal beli produk ini. Budget friendly banget, rekomendasikan untuk yang hemat Semoga review ini bermanfaat!",0,0,0,0,synthetic
"Menurut saya, Harga sesuai kualitas, tidak mengecewakan. Btw Pengiriman memuaskan, kurir responsif. Btw Produk rusak saat diterima, kualitas kontrol buruk. Btw Happy dan tidak menyesal, top banget Semoga membantu.",1,0,0,0,synthetic
"Setelah dicoba: Kurir cepat dan packaging oke banget. Oh ya, Wanginya harum, botolnya keren dan premium banget. Oh ya, Cost-effective banget, cocok untuk pemakaian rutin Semoga berguna.",0,0,0,0,synthetic
"Kalau kata saya, Mahal tapi mengecewakan, rugi beli ini. Sedangkan Sampai tepat waktu, packing cukup memadai Semoga berguna.",2,1,2,1,synthetic
"Update: Harga wajar, standar pasaran. Dari segi Cukup memuaskan, tidak lebih tidak kurang. Dari segi Pengiriman biasa saja, tidak ada yang istimewa",2,2,2,2,synthetic
"Pengalaman saya: Harganya masuk akal banget untuk parfum lokal berkualitas. Parfum ini beneran enak banget wanginya, tahan lama. Packaging rapih dan aman, tidak ada kerusakan Semoga review ini bermanfaat!",0,0,0,2,synthetic
"Jujur aja, Netral aja perasaannya, tidak istimewa. Sementara Packing super aman, dikemas dengan bubble wrap tebal. Sementara Overpriced banget, ada yang lebih murah dengan kualitas sama. Sementara Kualitas biasa saja, sesuai dengan harga yang dibayar",2,1,0,2,synthetic
"MENURUT SAYA, PENGIRIMAN NORMAL, TIDAK TERLALU CEPAT TIDAK TERLALU LAMBAT, HARGANYA MAHAL BANGET UNTUK KUALITAS YANG BIASA AJA TERIMA KASIH.",1,1,2,1,synthetic
"Jujur aja, Pengiriman sangat lambat, sampai seminggu baru tiba. Tapi Mahal tapi mengecewakan, rugi beli ini Sekian review dari saya.",1,1,1,1,synthetic
"harus dibilang, tidak akan rekomendasikan ke siapapun. soal cepat sampai, packaging rapih dan solid. soal tidak sesuai deskripsi, baunya kurang enak. soal cost-effective banget, cocok untuk pemakaian rutin mantap pokoknya!",1,0,0,1,synthetic
"Honest review: Kualitas produk buruk, kemasan juga rusak. Dari segi Tiba lebih cepat dari estimasi, packing sangat baik 5 bintang layak!",1,0,0,1,synthetic
"Kalau kata saya, Packing jelek banget, parfum sampai dalam kondisi pecah. Sementara Standar aja, bisa beli lagi kalau ada diskon. Sementara Harganya standar, tidak murah tidak mahal Recommended!",1,2,1,2,synthetic
"Real review: Pengiriman standar, sesuai estimasi. Untuk Netral aja perasaannya, tidak istimewa. Untuk Harganya standar, tidak murah tidak mahal Tidak direkomendasikan.",2,2,2,2,synthetic
"Honest review: Sangat kecewa, tidak akan beli lagi. Oh ya, Pengiriman buruk, packing tidak standar Tidak direkomendasikan.",0,1,1,1,synthetic
"Menurut saya, Pengiriman lambat banget, tidak sesuai estimasi sama sekali. Dari segi Harganya standar, tidak murah tidak mahal. Dari segi Netral aja perasaannya, tidak istimewa. Dari segi Aroma tidak sesuai foto, ternyata beda varian Terima kasih.",1,2,1,2,synthetic
"MENURUT SAYA, SANGAT WORTH IT, HARGA TIDAK TIPU, PENGIRIMAN STANDAR, SESUAI ESTIMASI, NETRAL AJA PERASAANNYA, TIDAK ISTIMEWA 5 BINTANG LAYAK!",0,0,2,2,synthetic
"Menurut saya, Harga promo sangat membantu, bisa beli lebih. Oh ya, Packaging bagus, isinya aman tidak bocor Semoga berguna.",1,0,0,1,synthetic
"Terus terang, Produknya oke banget, wangi segar dan tahan sampai malam. Btw Parfum bocor karena packing tidak rapat. Btw Sangat satisfied, produk terbaik pilihanku Tidak direkomendasikan.",0,0,1,0,synthetic
"Jujur aja, Pengalaman belanja terburuk, tidak puas. Lumayan cepat, packaging oke lah. Worth it banget, harga murah tapi kualitas oke",0,0,2,1,synthetic
"TERUS TERANG, NETRAL AJA PERASAANNYA, TIDAK ISTIMEWA. DAN HARGANYA SEGITU YA, MASIH BISA DITERIMA. DAN PACKING BIASA, CUKUP AMAN. DAN PARFUMNYA OKE LAH, CUKUP UNTUK PEMAKAIAN HARIAN TERIMA KASIH.",2,2,2,2,synthetic
"overall tidak cocok di kantong, harganya nggak masuk akal. btw barang rusak karena pengiriman tidak hati-hati. btw parfumnya sudah expired kayaknya, baunya tidak enak. btw kecewa berat, tidak sesuai ekspektasi",1,1,1,1,synthetic
"Produknya berkualitas tinggi, wanginya lembut dan elegan. Sementara Kurir cepat dan packaging oke banget. Sementara Tidak kecewa, malah lebih dari yang diharapkan 5 bintang layak!",0,0,0,0,synthetic
"Kalau kata saya, Botol bocor saat tiba, produk sudah tumpah separuh. Btw Kapok beli di sini, total mengecewakan. Btw Kurir cepat dan packaging oke banget. Btw Dapet diskon lumayan, jadi tambah worth it GBU!",1,0,0,1,synthetic
"Review jujur: Wangi cukup enak, tapi tidak sampai wow. FYI, Pengiriman standar, sesuai estimasi Terima kasih.",2,1,2,1,synthetic
"Tidak puas sama sekali, rugi waktu dan uang. Dan Parfumnya sudah expired kayaknya, baunya tidak enak. Dan Budget friendly banget, rekomendasikan untuk yang hemat. Dan Pengiriman lama banget, sudah expired estimasinya Terima kasih.",1,0,1,1,synthetic
"Menurut saya, Pengiriman sesuai ekspektasi, biasa saja. Dan Harga biasa saja untuk parfum lokal. Dan Netral aja perasaannya, tidak istimewa. Dan Parfumnya lumayan, bisa dipakai sehari-hari",2,2,2,2,synthetic
"Harganya standar, tidak murah tidak mahal. Btw Kualitas bagus banget, beda sama parfum abal-abal. Btw Pengiriman sangat lama, hampir 2 minggu baru sampai. Btw Oke-oke aja, standar Mantap pokoknya!",0,2,1,2,synthetic
"Harganya masuk akal banget untuk parfum lokal berkualitas. Btw Pengiriman kilat, sampai dalam kondisi baik. Btw Oke-oke aja, standar. Btw Parfumnya palsu kayaknya, wanginya beda jauh dari asli",1,0,0,2,synthetic
"Parfum tidak enak dipakai, aroma kimiawi terlalu kuat, Sampai dalam kondisi mulus, pengiriman tepat waktu, Kecewa parah, tidak beli lagi di sini",1,1,0,1,synthetic
"UPDATE: KUALITAS JELEK BANGET, LANGSUNG HILANG WANGINYA DALAM 1 JAM. KURIR TIDAK AMANAH, BARANG DITARUH SEMBARANGAN",1,1,1,1,synthetic
"Kurir cepat, packing double bubble wrap sangat aman. Btw Kualitas parfumnya mengecewakan, wanginya cepat hilang. Btw Happy dan tidak menyesal, top banget Terima kasih.",1,0,0,0,synthetic
"Pengiriman buruk, packing tidak standar. Tapi Kecewa total, tidak ada niat beli lagi. Tapi Tidak worth it, harga segitu harusnya dapat yang lebih bagus. Tapi Produk tidak original, kayak tiruan murahan Sekian review dari saya.",1,1,1,1,synthetic
"Menurut saya, Kemahalan banget, mending beli merek lain. Sedangkan Tidak seperti yang diiklankan, kualitas jauh di bawah ekspektasi. Sedangkan Barang rusak karena pengiriman tidak hati-hati GBU!",1,1,1,1,synthetic
"Overall Packing buruk, botol parfum retak saat diterima. Sementara Harga naik tapi kualitas tetap sama, kurang fair. Sementara Pengalaman belanja terburuk, tidak puas. Sementara Botol bocor saat tiba, produk sudah tumpah separuh Tidak direkomendasikan.",1,1,1,1,synthetic
"menurut saya, murah tapi tidak murahan, senang dapat harga segini. dan pengiriman cepat dan produk sampai dalam kondisi sempurna. dan kecewa parah, tidak beli lagi di sini gbu!",0,0,0,1,synthetic
"review jujur: tidak puas sama sekali, rugi waktu dan uang. btw murah tapi tidak murahan, senang dapat harga segini. btw kemas dengan baik, pengiriman tidak mengecewakan",1,0,0,1,synthetic
"Update: Parfum bocor karena packing tidak rapat. Sedangkan Tidak sesuai deskripsi, baunya kurang enak Tidak direkomendasikan.",1,1,1,1,synthetic
"Honest review: Kecewa berat, tidak sesuai ekspektasi. Tapi Harga tidak bersahabat, susah beli rutin. Tapi Tiba lebih cepat dari estimasi, packing sangat baik. Tapi Kualitas sangat buruk, wangi hilang kurang dari 30 menit Semoga berguna.",1,1,0,1,synthetic
"Jujur aja, Harga naik tapi kualitas tetap sama, kurang fair. Soal Sangat tidak puas, komplain tapi tidak direspons. Soal Kualitas jelek banget, langsung hilang wanginya dalam 1 jam. Soal Kurir lambat dan tidak responsif, kecewa",1,1,1,1,synthetic
"Standar aja, bisa beli lagi kalau ada diskon. Sementara Pengiriman buruk, packing tidak standar Semoga review ini bermanfaat!",1,2,1,2,synthetic
"Menurut saya, Kualitas parfumnya biasa aja sih, standar. Oh ya, Lumayan cepat, packaging oke lah. Oh ya, Harga cukup, tidak berlebihan",2,2,2,2,synthetic
"overall harga normal tapi kualitas di atas rata-rata. tapi produknya berkualitas tinggi, wanginya lembut dan elegan semoga membantu.",0,0,1,0,synthetic
"Harus dibilang, Harga naik tapi kualitas tetap sama, kurang fair. Untuk Pengiriman tidak memuaskan, perlu perbaikan Terima kasih.",1,1,1,1,synthetic
"TERUS TERANG, TIDAK COCOK DI KANTONG, HARGANYA NGGAK MASUK AKAL. DAN BOTOL BOCOR SAAT TIBA, PRODUK SUDAH TUMPAH SEPARUH. DAN KURIR LAMBAT DAN TIDAK RESPONSIF, KECEWA",1,1,1,1,synthetic
"Update: Kurir cepat, packing double bubble wrap sangat aman, Harga sangat bersahabat, ramah di kantong, Tidak seperti yang diiklankan, kualitas jauh di bawah ekspektasi Semoga membantu.",1,0,0,0,synthetic
"Warnanya berbeda dari foto, kemungkinan produk salah kirim. Soal Pengiriman terlalu lama, sudah tidak sabar menunggu 5 bintang layak!",1,1,1,1,synthetic
"update: harganya masuk akal banget untuk parfum lokal berkualitas. sementara sangat puas, rekomendasikan ke semua teman. sementara parfumnya top markotop, aroma berkelas. sementara pengiriman super cepat, kurang dari 24 jam sudah sampai kecewa.",0,0,0,0,synthetic
"Aromanya mewah dan enak banget, beneran suka. Dari segi Harganya pas banget, tidak terlalu mahal tidak terlalu murah Semoga review ini bermanfaat!",0,0,1,1,synthetic
"Update: Wanginya tidak tahan lama sama sekali, kecewa berat. Kemahalan banget, mending beli merek lain",1,1,1,1,synthetic
"Real review: Murah banget untuk parfum sekelas ini. Soal Pengiriman molor jauh dari estimasi, mengecewakan. Soal Parfumnya top markotop, aroma berkelas. Soal Menyesal banget beli produk ini Terima kasih.",0,0,1,1,synthetic
"menurut saya, sangat kecewa, tidak akan beli lagi. soal kurir cepat, packing double bubble wrap sangat aman. soal harganya masuk akal banget untuk parfum lokal berkualitas tidak direkomendasikan.",1,0,0,1,synthetic
"Update: Kemasan mewah, kualitas produk tidak mengecewakan sama sekali. Soal Kemas dengan baik, pengiriman tidak mengecewakan GBU!",0,0,0,2,synthetic
"Pengalaman saya: Pengiriman mengecewakan, tracking tidak update berhari-hari. Untuk Tidak merekomendasikan, banyak yang lebih baik. Untuk Harga sangat bersahabat, ramah di kantong Sekian review dari saya.",0,0,1,1,synthetic
"Real review: Harga tinggi tapi parfumnya biasa aja, tidak worth. Soal Pengiriman kilat, sampai dalam kondisi baik 5 bintang layak!",0,1,0,0,synthetic
"Menurut saya, Pengiriman kilat, sampai dalam kondisi baik. Sementara Kualitas parfumnya biasa aja sih, standar. Sementara Harga wajar, standar pasaran. Sementara Tidak kecewa, malah lebih dari yang diharapkan",2,2,0,0,synthetic
"pengalaman saya: harganya pas banget, tidak terlalu mahal tidak terlalu murah. btw beli lagi pasti, produk ini tidak mengecewakan",0,0,1,0,synthetic
"Setelah dicoba: Harga sesuai kualitas, tidak mengecewakan, Pengiriman cepat sekali, hari ini order besok sudah sampai, Parfumnya top markotop, aroma berkelas Mantap pokoknya!",0,0,0,0,synthetic
"Overall Wangi cukup enak, tapi tidak sampai wow. Sementara Harganya oke, tidak terlalu mahal. Sementara Happy banget, tidak menyesal beli produk ini. Sementara Pengiriman cepat, produk aman sampai tujuan",2,2,0,0,synthetic
"Setelah dicoba: Dapet diskon lumayan, jadi tambah worth it. FYI, Packing aman banget, botol tidak pecah sama sekali. FYI, Wanginya harum, botolnya keren dan premium banget. FYI, Puas dan akan kembali berbelanja di sini Semoga review ini bermanfaat!",0,0,0,0,synthetic
"pengalaman saya: wangi cukup enak, tapi tidak sampai wow, harganya mahal banget untuk kualitas yang biasa aja semoga review ini bermanfaat!",2,1,2,1,synthetic
"Harus dibilang, Sangat worth it, harga tidak tipu. Pengalaman belanja terburuk, tidak puas. Pengiriman lama banget, sudah expired estimasinya. Parfumnya wangi banget, tahan lama seharian Sekian review dari saya.",0,0,1,1,synthetic
"Pengiriman sangat cepat, packaging standar tinggi. Oh ya, Parfumnya lumayan, bisa dipakai sehari-hari. Oh ya, Harga normal aja, tidak ada yang spesial GBU!",2,2,0,0,synthetic
"Review jujur: Tidak puas sama sekali, rugi waktu dan uang. Dan Pengiriman memuaskan, kurir responsif. Dan Parfumnya top markotop, aroma berkelas. Dan Murah tapi tidak murahan, senang dapat harga segini Mantap pokoknya!",0,0,0,1,synthetic
"Review jujur: Harganya murah, kualitas tidak murahan. Dan Pengiriman kilat, sampai dalam kondisi baik",0,0,0,0,synthetic
"MENURUT SAYA, PENGIRIMAN CEPAT DAN PRODUK SAMPAI DALAM KONDISI SEMPURNA. TAPI STANDAR AJA, BISA BELI LAGI KALAU ADA DISKON GBU!",1,0,0,2,synthetic
"Overall Terlalu mahal untuk ukuran parfum lokal. Soal Kecewa berat, tidak sesuai ekspektasi. Soal Produk rusak saat diterima, kualitas kontrol buruk Mantap pokoknya!",1,1,1,1,synthetic
"Terus terang, Harga promo Shopee bikin lebih hemat. Tapi Tidak merekomendasikan, banyak yang lebih baik. Tapi Kualitas produk buruk, kemasan juga rusak",1,0,0,1,synthetic
"Kurir cepat, packing double bubble wrap sangat aman. Soal Sangat kecewa, tidak akan beli lagi. Soal Bau parfumnya aneh, tidak seperti gambar",1,1,0,1,synthetic
"Kurir cepat dan packaging oke banget. Dan Harganya pas banget, tidak terlalu mahal tidak terlalu murah. Dan Parfumnya top markotop, aroma berkelas",0,0,0,2,synthetic
"Jujur aja, Tidak worth it, harga segitu harusnya dapat yang lebih bagus. Sedangkan Biasa aja, mungkin beli lagi mungkin tidak",0,1,0,2,synthetic
"Menurut saya, Pengiriman sangat lambat, sampai seminggu baru tiba. Untuk Kemahalan banget, mending beli merek lain. Untuk Aroma parfumnya premium, seperti parfum mahal padahal terjangkau. Untuk Sangat tidak puas, komplain tapi tidak direspons Mantap pokoknya!",0,1,1,1,synthetic
"jujur aja, kualitas produknya sangat baik, wangi awet dan tidak bikin mual, kepuasan 100%, tidak ada yang perlu dikeluhkan",0,0,0,0,synthetic
"Kualitas sangat buruk, wangi hilang kurang dari 30 menit. Btw Pengiriman memuaskan, kurir responsif. Btw Pembeli kecewa, tidak akan kembali berbelanja 5 bintang layak!",1,1,0,1,synthetic
"UPDATE: SANGAT KECEWA DENGAN KUALITAS PRODUKNYA, TIDAK AKAN BELI LAGI. FYI, TERLALU KEMAHALAN, TIDAK WORTH SAMA SEKALI SEMOGA REVIEW INI BERMANFAAT!",1,1,2,1,synthetic
"Jujur aja, Tidak kecewa, malah lebih dari yang diharapkan. Soal Kurir cepat dan packaging oke banget",0,1,0,0,synthetic
"harga tidak sesuai dengan kualitas yang didapat. soal sangat kecewa dengan kualitas produknya, tidak akan beli lagi. soal pengiriman terlalu lama, sudah tidak sabar menunggu kecewa.",1,1,1,1,synthetic
"Pengiriman sangat cepat, packaging standar tinggi. Tapi Tidak worth it, harga segitu harusnya dapat yang lebih bagus. Tapi Kemasan mewah, kualitas produk tidak mengecewakan sama sekali. Tapi Sangat satisfied, produk terbaik pilihanku Terima kasih.",0,1,0,0,synthetic
"Review jujur: Parfum tidak enak dipakai, aroma kimiawi terlalu kuat. Dan Harga promo sangat membantu, bisa beli lebih. Dan Menyesal banget, uang terbuang sia-sia Mantap pokoknya!",1,0,1,1,synthetic
"Menurut saya, Harga promo Shopee bikin lebih hemat. Oh ya, Happy dan tidak menyesal, top banget. Oh ya, Packing super aman, dikemas dengan bubble wrap tebal 5 bintang layak!",0,0,0,0,synthetic
"Jujur aja, Tidak merekomendasikan, banyak yang lebih baik. Dan Parfum ini beneran enak banget wanginya, tahan lama",0,0,1,1,synthetic
"update: pengiriman mengecewakan, tracking tidak update berhari-hari. soal tidak worth it, harga segitu harusnya dapat yang lebih bagus. soal menyesal banget beli produk ini gbu!",1,1,1,1,synthetic
"Review jujur: Kemasan mewah, kualitas produk tidak mengecewakan sama sekali. Sementara Pengiriman terlalu lama, sudah tidak sabar menunggu. Sementara Cukup puas, tidak ada komplain berarti Tidak direkomendasikan.",0,2,1,2,synthetic
"Jujur aja, Harga cukup, tidak berlebihan. Dan Produk standar, tidak ada yang spesial. Dan Pengiriman standar, sesuai estimasi. Dan Oke-oke aja, standar Terima kasih.",2,2,2,2,synthetic
"Packing biasa, cukup aman. Standar aja, bisa beli lagi kalau ada diskon. Wangi parfumnya juara banget, tidak mengecewakan GBU!",0,0,2,2,synthetic
"Menurut saya, Puas dan akan jadi repeat buyer setia. Dan Produknya mantap banget, wanginya fresh dan tahan lama. Dan Harga tidak bersahabat, susah beli rutin",0,1,0,0,synthetic
"Cukup puas, tidak ada komplain berarti. Soal Parfumnya palsu kayaknya, wanginya beda jauh dari asli. Soal Packaging rapih dan aman, tidak ada kerusakan",1,0,0,2,synthetic
"Real review: Pengiriman memuaskan, kurir responsif. Oh ya, Standar aja, bisa beli lagi kalau ada diskon. Oh ya, Murah tapi tidak murahan, senang dapat harga segini. Oh ya, Parfum ini beneran enak banget wanginya, tahan lama",0,0,0,2,synthetic
"Kalau kata saya, Kemasan mewah, kualitas produk tidak mengecewakan sama sekali. Untuk Happy dan tidak menyesal, top banget Tidak direkomendasikan.",0,2,0,0,synthetic
"Jujur aja, Kecewa total, tidak ada niat beli lagi. Dan Tidak sesuai deskripsi, baunya kurang enak Semoga review ini bermanfaat!",1,0,1,1,synthetic
"KALAU KATA SAYA, NYESEL BANGET BELI INI, BUANG-BUANG UANG, PENGIRIMAN MEMUASKAN, KURIR RESPONSIF, PRODUKNYA BERKUALITAS TINGGI, WANGINYA LEMBUT DAN ELEGAN MANTAP POKOKNYA!",0,0,0,1,synthetic
"Kalau kata saya, Biasa saja sih, tidak terlalu puas tidak terlalu kecewa. Btw Harga sesuai kualitas, tidak mengecewakan. Btw Kualitas produknya sangat baik, wangi awet dan tidak bikin mual. Btw Pengiriman cepat sekali, hari ini order besok sudah sampai",0,0,0,2,synthetic
"Harus dibilang, Harga normal aja, tidak ada yang spesial, Kualitas parfumnya mengecewakan, wanginya cepat hilang",1,2,1,2,synthetic
"Overall Pengiriman lama banget, sudah expired estimasinya. Soal Tidak akan rekomendasikan ke siapapun. Soal Sangat kecewa dengan kualitas produknya, tidak akan beli lagi Mantap pokoknya!",1,1,1,1,synthetic
"Honest review: Harga 200 ribuan tapi kualitas premium, mantap. Dari segi Beli lagi lagi dan lagi, selalu puas. Dari segi Pengiriman tidak memuaskan, perlu perbaikan Terima kasih.",0,0,1,0,synthetic
"Kalau kata saya, Kalau harga segitu harusnya kualitasnya lebih baik. Sementara Wanginya tidak tahan lama sama sekali, kecewa berat. Sementara Pengalaman belanja terburuk, tidak puas. Sementara Botol bocor karena packing tidak memadai Recommended!",1,1,1,1,synthetic
"Kalau kata saya, Harga normal aja, tidak ada yang spesial. Btw Parfum bocor karena packing tidak rapat. Btw Kualitas bagus banget, beda sama parfum abal-abal. Btw Cukup puas, tidak ada komplain berarti Semoga review ini bermanfaat!",0,2,1,2,synthetic
"Cepat sampai, packaging rapih dan solid. Dan Kepuasan 100%, tidak ada yang perlu dikeluhkan",2,2,0,0,synthetic
"Terus terang, Botol bocor saat tiba, produk sudah tumpah separuh. Sementara Sangat kecewa, tidak akan beli lagi Semoga review ini bermanfaat!",1,1,1,1,synthetic
"Jujur aja, Kurir cepat, packing double bubble wrap sangat aman, Tidak terlalu wangi, tidak terlalu kurang, pas aja, Cukup memuaskan, tidak lebih tidak kurang, Overpriced banget, ada yang lebih murah dengan kualitas sama Semoga review ini bermanfaat!",2,1,0,2,synthetic
"parfumnya palsu kayaknya, wanginya beda jauh dari asli. fyi, tidak puas sama sekali, rugi waktu dan uang. fyi, lama banget sampainya, padahal jarak tidak terlalu jauh mantap pokoknya!",1,1,1,1,synthetic
"tidak sesuai deskripsi, baunya kurang enak. sementara harga tidak sebanding dengan kualitas produk recommended!",1,1,1,1,synthetic
"Menyesal banget, uang terbuang sia-sia. Sangat kecewa dengan kualitas produknya, tidak akan beli lagi. Harganya kemahalan, harusnya bisa lebih murah Terima kasih.",1,1,0,1,synthetic
"Overall Barang lecet dan penyok karena packing tidak baik. Aromanya mewah dan enak banget, beneran suka. Budget friendly banget, rekomendasikan untuk yang hemat",0,0,1,1,synthetic
"harga normal aja, tidak ada yang spesial. fyi, tidak akan rekomendasikan ke siapapun. fyi, packing biasa, cukup aman. fyi, kualitas biasa saja, sesuai dengan harga yang dibayar",2,2,2,1,synthetic
"Kalau kata saya, Wangi parfumnya juara banget, tidak mengecewakan. Dan Harga promo Shopee bikin lebih hemat",0,0,0,0,synthetic
"Terus terang, Kapok beli di sini, total mengecewakan. FYI, Harga tinggi tapi parfumnya biasa aja, tidak worth. FYI, Kualitas sangat buruk, wangi hilang kurang dari 30 menit Mantap pokoknya!",1,1,1,1,synthetic
"REVIEW JUJUR: PARFUMNYA TOP MARKOTOP, AROMA BERKELAS. MURAH TAPI TIDAK MURAHAN, SENANG DAPAT HARGA SEGINI. PENGIRIMAN CEPAT, PRODUK AMAN SAMPAI TUJUAN. TIDAK PUAS SAMA SEKALI, RUGI WAKTU DAN UANG GBU!",0,0,0,1,synthetic
"Kualitas bagus banget, beda sama parfum abal-abal. Btw Tidak nyesel beli, akan jadi langganan tetap. Btw Kurir tidak amanah, barang ditaruh sembarangan. Btw Harganya terjangkau banget untuk kualitas segitu",0,0,1,0,synthetic
"Honest review: Lumayan lah, masih bisa diterima. Soal Harga normal aja, tidak ada yang spesial. Soal Pengiriman sangat lama, hampir 2 minggu baru sampai. Soal Wanginya terlalu menyengat dan bikin pusing",1,2,1,2,synthetic
"Kalau kata saya, Kecewa berat, tidak sesuai ekspektasi. Dan Packaging buruk, isi parfum sudah tumpah sebagian. Dan Terlalu kemahalan, tidak worth sama sekali",1,1,1,1,synthetic
"Botol bocor saat tiba, produk sudah tumpah separuh. Dari segi Pembeli kecewa, tidak akan kembali berbelanja GBU!",1,0,1,1,synthetic
"Real review: Pengiriman normal, tidak terlalu cepat tidak terlalu lambat. Menyesal banget, uang terbuang sia-sia. Mahal tapi mengecewakan, rugi beli ini",1,1,2,1,synthetic
"Aroma parfumnya premium, seperti parfum mahal padahal terjangkau. Soal Parfum bocor karena packing tidak rapat GBU!",0,0,1,0,synthetic
"Pengiriman sangat lambat, sampai seminggu baru tiba. Sedangkan Sangat worth it, harga tidak tipu",0,0,1,0,synthetic
"Update: Budget friendly banget, rekomendasikan untuk yang hemat. Untuk Barang datang dalam kondisi rusak, packaging tidak aman. Untuk Tidak puas sama sekali, rugi waktu dan uang 5 bintang layak!",1,0,1,1,synthetic
"Overall Pengiriman molor jauh dari estimasi, mengecewakan. FYI, Wanginya terlalu menyengat dan bikin pusing Recommended!",1,2,1,2,synthetic
